year,harmonised_code,harmonised_name,marriages_civil,marriages_religious
2012,T_1205,Powiat gorlicki,162.0,544.0
2012,T_1207,Powiat limanowski,161.0,703.0
2012,T_1210,Powiat nowosądecki,190.0,1121.0
2012,T_1262,Powiat m. Nowy Sącz,124.0,354.0
2012,T_1203,Powiat chrzanowski,239.0,448.0
2012,T_1212,Powiat olkuski,213.0,415.0
2012,T_1213,Powiat oświęcimski,269.0,586.0
2012,T_1218,Powiat wadowicki,227.0,663.0
2012,T_1202,Powiat brzeski,138.0,428.0
2012,T_1204,Powiat dąbrowski,69.0,254.0
2012,T_1216,Powiat tarnowski,240.0,937.0
2012,T_1263,Powiat m. Tarnów,175.0,393.0
2012,T_1211,Powiat nowotarski,213.0,773.0
2012,T_1215,Powiat suski,121.0,379.0
2012,T_1217,Powiat tatrzański,93.0,266.0
2012,T_2402,Powiat bielski,246.0,602.0
2012,T_2403,Powiat cieszyński,332.0,712.0
2012,T_2417,Powiat żywiecki,273.0,620.0
2012,T_2461,Powiat m. Bielsko-Biała,341.0,550.0
2012,T_2407,Powiat lubliniecki,143.0,264.0
2012,T_2413,Powiat tarnogórski,258.0,460.0
2012,T_2462,Powiat m. Bytom,423.0,399.0
2012,T_2471,Powiat m. Piekary Śląskie,147.0,171.0
2012,T_2404,Powiat częstochowski,227.0,487.0
2012,T_2406,Powiat kłobucki,150.0,353.0
2012,T_2409,Powiat myszkowski,110.0,265.0
2012,T_2464,Powiat m. Częstochowa,464.0,740.0
2012,T_2405,Powiat gliwicki,257.0,428.0
2012,T_2466,Powiat m. Gliwice,476.0,550.0
2012,T_2478,Powiat m. Zabrze,440.0,449.0
2012,T_2463,Powiat m. Chorzów,249.0,262.0
2012,T_2469,Powiat m. Katowice,681.0,895.0
2012,T_2470,Powiat m. Mysłowice,201.0,248.0
2012,T_2472,Powiat m. Ruda Śląska,343.0,453.0
2012,T_2474,Powiat m. Siemianowice Śląskie,172.0,170.0
2012,T_2476,Powiat m. Świętochłowice,116.0,122.0
2012,T_2411,Powiat raciborski,230.0,350.0
2012,T_2412,Powiat rybnicki,150.0,342.0
2012,T_2415,Powiat wodzisławski,314.0,618.0
2012,T_2467,Powiat m. Jastrzębie-Zdrój,267.0,298.0
2012,T_2473,Powiat m. Rybnik,327.0,545.0
2012,T_2479,Powiat m. Żory,173.0,214.0
2012,T_2401,Powiat będziński,310.0,410.0
2012,T_2416,Powiat zawierciański,194.0,427.0
2012,T_2465,Powiat m. Dąbrowa Górnicza,312.0,378.0
2012,T_2468,Powiat m. Jaworzno,207.0,302.0
2012,T_2475,Powiat m. Sosnowiec,523.0,512.0
2012,T_2408,Powiat mikołowski,203.0,342.0
2012,T_2410,Powiat pszczyński,170.0,488.0
2012,T_2414,Powiat bieruńsko-lędziński,115.0,256.0
2012,T_2477,Powiat m. Tychy,263.0,436.0
2012,T_0801,Powiat gorzowski,210.0,200.0
2012,T_0803,Powiat międzyrzecki,149.0,157.0
2012,T_0805,Powiat słubicki,113.0,117.0
2012,T_0806,Powiat strzelecko-drezdenecki,112.0,162.0
2012,T_0807,Powiat sulęciński,98.0,107.0
2012,T_0861,Powiat m. Gorzów Wielkopolski,312.0,316.0
2012,T_0802,Powiat krośnieński,168.0,139.0
2012,T_0804,Powiat nowosolski,196.0,280.0
2012,T_0808,Powiat świebodziński,106.0,170.0
2012,T_0809,Powiat zielonogórski,205.0,268.0
2012,T_0810,Powiat żagański,228.0,219.0
2012,T_0811,Powiat żarski,277.0,284.0
2012,T_0812,Powiat wschowski,92.0,158.0
2012,T_0862,Powiat m. Zielona Góra,288.0,304.0
2012,T_3006,Powiat jarociński,102.0,315.0
2012,T_3007,Powiat kaliski,124.0,368.0
2012,T_3008,Powiat kępiński,80.0,233.0
2012,T_3012,Powiat krotoszyński,110.0,344.0
2012,T_3017,Powiat ostrowski,285.0,612.0
2012,T_3018,Powiat ostrzeszowski,78.0,249.0
2012,T_3020,Powiat pleszewski,76.0,273.0
2012,T_3061,Powiat m. Kalisz,202.0,308.0
2012,T_3003,Powiat gnieźnieński,262.0,593.0
2012,T_3009,Powiat kolski,131.0,314.0
2012,T_3010,Powiat koniński,214.0,525.0
2012,T_3023,Powiat słupecki,91.0,264.0
2012,T_3027,Powiat turecki,152.0,381.0
2012,T_3030,Powiat wrzesiński,102.0,306.0
2012,T_3062,Powiat m. Konin,165.0,255.0
2012,T_3004,Powiat gostyński,117.0,358.0
2012,T_3005,Powiat grodziski,74.0,261.0
2012,T_3011,Powiat kościański,127.0,335.0
2012,T_3013,Powiat leszczyński,97.0,221.0
2012,T_3014,Powiat międzychodzki,81.0,139.0
2012,T_3015,Powiat nowotomyski,135.0,290.0
2012,T_3022,Powiat rawicki,97.0,235.0
2012,T_3029,Powiat wolsztyński,89.0,256.0
2012,T_3063,Powiat m. Leszno,141.0,197.0
2012,T_3001,Powiat chodzieski,78.0,163.0
2012,T_3002,Powiat czarnkowsko-trzcianecki,172.0,308.0
2012,T_3019,Powiat pilski,299.0,432.0
2012,T_3028,Powiat wągrowiecki,143.0,274.0
2012,T_3031,Powiat złotowski,170.0,243.0
2012,T_3016,Powiat obornicki,123.0,206.0
2012,T_3021,Powiat poznański,690.0,1034.0
2012,T_3024,Powiat szamotulski,171.0,329.0
2012,T_3025,Powiat średzki,95.0,228.0
2012,T_3026,Powiat śremski,116.0,259.0
2012,T_3064,Powiat m. Poznań,1218.0,1588.0
2012,T_3201,Powiat białogardzki,103.0,147.0
2012,T_3208,Powiat kołobrzeski,213.0,186.0
2012,T_3209,Powiat koszaliński,163.0,160.0
2012,T_3213,Powiat sławieński,134.0,158.0
2012,T_3261,Powiat m. Koszalin,297.0,255.0
2012,T_3202,Powiat choszczeński,127.0,137.0
2012,T_3203,Powiat drawski,165.0,159.0
2012,T_3210,Powiat myśliborski,143.0,208.0
2012,T_3212,Powiat pyrzycki,96.0,126.0
2012,T_3215,Powiat szczecinecki,195.0,214.0
2012,T_3216,Powiat świdwiński,128.0,127.0
2012,T_3217,Powiat wałecki,130.0,153.0
2012,T_3218,Powiat łobeski,98.0,119.0
2012,T_3262,Powiat m. Szczecin,962.0,933.0
2012,T_3204,Powiat goleniowski,196.0,203.0
2012,T_3205,Powiat gryficki,141.0,161.0
2012,T_3206,Powiat gryfiński,226.0,232.0
2012,T_3207,Powiat kamieński,109.0,114.0
2012,T_3211,Powiat policki,153.0,183.0
2012,T_3214,Powiat stargardzki,289.0,339.0
2012,T_3263,Powiat m. Świnoujście,100.0,77.0
2012,T_0201,Powiat bolesławiecki,311.0,173.0
2012,T_0205,Powiat jaworski,149.0,132.0
2012,T_0206,Powiat karkonoski,168.0,156.0
2012,T_0207,Powiat kamiennogórski,111.0,118.0
2012,T_0210,Powiat lubański,153.0,144.0
2012,T_0212,Powiat lwówecki,154.0,116.0
2012,T_0225,Powiat zgorzelecki,292.0,232.0
2012,T_0226,Powiat złotoryjski,113.0,147.0
2012,T_0261,Powiat m. Jelenia Góra,227.0,170.0
2012,T_0203,Powiat głogowski,246.0,287.0
2012,T_0204,Powiat górowski,69.0,137.0
2012,T_0209,Powiat legnicki,124.0,173.0
2012,T_0211,Powiat lubiński,299.0,267.0
2012,T_0216,Powiat polkowicki,217.0,185.0
2012,T_0262,Powiat m. Legnica,292.0,249.0
2012,T_0202,Powiat dzierżoniowski,219.0,291.0
2012,T_0208,Powiat kłodzki,455.0,464.0
2012,T_0219,Powiat świdnicki,326.0,447.0
2012,T_0221,Powiat wałbrzyski,461.0,386.0
2012,T_0224,Powiat ząbkowicki,171.0,204.0
2012,T_0213,Powiat milicki,83.0,152.0
2012,T_0214,Powiat oleśnicki,211.0,330.0
2012,T_0215,Powiat oławski,164.0,209.0
2012,T_0217,Powiat strzeliński,103.0,144.0
2012,T_0218,Powiat średzki,125.0,158.0
2012,T_0220,Powiat trzebnicki,182.0,232.0
2012,T_0222,Powiat wołowski,96.0,118.0
2012,T_0223,Powiat wrocławski,219.0,366.0
2012,T_0264,Powiat m. Wrocław,1571.0,1586.0
2012,T_1601,Powiat brzeski,215.0,268.0
2012,T_1602,Powiat głubczycki,110.0,180.0
2012,T_1606,Powiat namysłowski,87.0,134.0
2012,T_1607,Powiat nyski,282.0,477.0
2012,T_1610,Powiat prudnicki,90.0,190.0
2012,T_1603,Powiat kędzierzyńsko-kozielski,217.0,295.0
2012,T_1604,Powiat kluczborski,164.0,211.0
2012,T_1605,Powiat krapkowicki,138.0,234.0
2012,T_1608,Powiat oleski,111.0,259.0
2012,T_1609,Powiat opolski,245.0,411.0
2012,T_1611,Powiat strzelecki,162.0,282.0
2012,T_1661,Powiat m. Opole,274.0,315.0
2012,T_0403,Powiat bydgoski,254.0,334.0
2012,T_0415,Powiat toruński,197.0,338.0
2012,T_0461,Powiat m. Bydgoszcz,920.0,945.0
2012,T_0463,Powiat m. Toruń,434.0,588.0
2012,T_0402,Powiat brodnicki,122.0,316.0
2012,T_0404,Powiat chełmiński,113.0,170.0
2012,T_0405,Powiat golubsko-dobrzyński,88.0,171.0
2012,T_0406,Powiat grudziądzki,99.0,148.0
2012,T_0412,Powiat rypiński,80.0,161.0
2012,T_0417,Powiat wąbrzeski,63.0,103.0
2012,T_0462,Powiat m. Grudziądz,259.0,266.0
2012,T_0401,Powiat aleksandrowski,98.0,182.0
2012,T_0408,Powiat lipnowski,134.0,243.0
2012,T_0411,Powiat radziejowski,58.0,182.0
2012,T_0418,Powiat włocławski,139.0,327.0
2012,T_0464,Powiat m. Włocławek,267.0,279.0
2012,T_0407,Powiat inowrocławski,331.0,522.0
2012,T_0409,Powiat mogileński,74.0,194.0
2012,T_0410,Powiat nakielski,176.0,303.0
2012,T_0419,Powiat żniński,142.0,275.0
2012,T_0413,Powiat sępoleński,100.0,162.0
2012,T_0414,Powiat świecki,238.0,327.0
2012,T_0416,Powiat tucholski,75.0,210.0
2012,T_2204,Powiat gdański,225.0,309.0
2012,T_2205,Powiat kartuski,164.0,549.0
2012,T_2210,Powiat nowodworski,74.0,101.0
2012,T_2211,Powiat pucki,148.0,316.0
2012,T_2215,Powiat wejherowski,421.0,728.0
2012,T_2201,Powiat bytowski,156.0,301.0
2012,T_2208,Powiat lęborski,151.0,237.0
2012,T_2212,Powiat słupski,255.0,340.0
2012,T_2263,Powiat m. Słupsk,251.0,250.0
2012,T_2207,Powiat kwidzyński,212.0,264.0
2012,T_2209,Powiat malborski,159.0,195.0
2012,T_2213,Powiat starogardzki,247.0,477.0
2012,T_2214,Powiat tczewski,216.0,390.0
2012,T_2216,Powiat sztumski,105.0,129.0
2012,T_2261,Powiat m. Gdańsk,1039.0,1074.0
2012,T_2262,Powiat m. Gdynia,544.0,578.0
2012,T_2264,Powiat m. Sopot,104.0,82.0
2012,T_2202,Powiat chojnicki,162.0,352.0
2012,T_2203,Powiat człuchowski,143.0,207.0
2012,T_2206,Powiat kościerski,103.0,314.0
2012,T_2802,Powiat braniewski,93.0,113.0
2012,T_2803,Powiat działdowski,112.0,246.0
2012,T_2804,Powiat elbląski,128.0,176.0
2012,T_2807,Powiat iławski,196.0,326.0
2012,T_2812,Powiat nowomiejski,83.0,193.0
2012,T_2815,Powiat ostródzki,259.0,307.0
2012,T_2861,Powiat m. Elbląg,299.0,301.0
2012,T_2805,Powiat ełcki,199.0,218.0
2012,T_2806,Powiat giżycki,145.0,150.0
2012,T_2813,Powiat olecki,67.0,107.0
2012,T_2816,Powiat piski,128.0,190.0
2012,T_2818,Powiat gołdapski,64.0,87.0
2012,T_2819,Powiat węgorzewski,66.0,75.0
2012,T_2801,Powiat bartoszycki,137.0,165.0
2012,T_2808,Powiat kętrzyński,166.0,171.0
2012,T_2809,Powiat lidzbarski,88.0,147.0
2012,T_2810,Powiat mrągowski,125.0,155.0
2012,T_2811,Powiat nidzicki,70.0,120.0
2012,T_2814,Powiat olsztyński,285.0,347.0
2012,T_2817,Powiat szczycieński,159.0,218.0
2012,T_2862,Powiat m. Olsztyn,379.0,463.0
2012,T_1006,Powiat łódzki wschodni,82.0,242.0
2012,T_1008,Powiat pabianicki,228.0,315.0
2012,T_1020,Powiat zgierski,270.0,493.0
2012,T_1021,Powiat brzeziński,48.0,136.0
2012,T_1061,Powiat m. Łódź,1550.0,1714.0
2012,T_1001,Powiat bełchatowski,255.0,490.0
2012,T_1007,Powiat opoczyński,118.0,360.0
2012,T_1010,Powiat piotrkowski,110.0,344.0
2012,T_1012,Powiat radomszczański,178.0,409.0
2012,T_1016,Powiat tomaszowski,170.0,405.0
2012,T_1062,Powiat m. Piotrków Trybunalski,153.0,249.0
2012,T_1003,Powiat łaski,79.0,166.0
2012,T_1009,Powiat pajęczański,87.0,192.0
2012,T_1011,Powiat poddębicki,46.0,166.0
2012,T_1014,Powiat sieradzki,174.0,449.0
2012,T_1017,Powiat wieluński,108.0,283.0
2012,T_1018,Powiat wieruszowski,52.0,163.0
2012,T_1019,Powiat zduńskowolski,126.0,210.0
2012,T_1002,Powiat kutnowski,194.0,349.0
2012,T_1004,Powiat łęczycki,79.0,189.0
2012,T_1005,Powiat łowicki,103.0,344.0
2012,T_1013,Powiat rawski,60.0,226.0
2012,T_1015,Powiat skierniewicki,45.0,168.0
2012,T_1063,Powiat m. Skierniewice,77.0,162.0
2012,T_2604,Powiat kielecki,236.0,896.0
2012,T_2605,Powiat konecki,128.0,318.0
2012,T_2607,Powiat ostrowiecki,212.0,334.0
2012,T_2610,Powiat skarżyski,151.0,270.0
2012,T_2611,Powiat starachowicki,182.0,316.0
2012,T_2661,Powiat m. Kielce,345.0,663.0
2012,T_2601,Powiat buski,107.0,247.0
2012,T_2602,Powiat jędrzejowski,138.0,405.0
2012,T_2603,Powiat kazimierski,41.0,153.0
2012,T_2606,Powiat opatowski,75.0,218.0
2012,T_2608,Powiat pińczowski,72.0,158.0
2012,T_2609,Powiat sandomierski,105.0,317.0
2012,T_2612,Powiat staszowski,122.0,363.0
2012,T_2613,Powiat włoszczowski,63.0,185.0
2012,T_0601,Powiat bialski,164.0,460.0
2012,T_0613,Powiat parczewski,71.0,163.0
2012,T_0615,Powiat radzyński,87.0,302.0
2012,T_0619,Powiat włodawski,88.0,152.0
2012,T_0661,Powiat m. Biała Podlaska,106.0,239.0
2012,T_0602,Powiat biłgorajski,139.0,441.0
2012,T_0603,Powiat chełmski,163.0,277.0
2012,T_0604,Powiat hrubieszowski,127.0,252.0
2012,T_0606,Powiat krasnostawski,103.0,230.0
2012,T_0618,Powiat tomaszowski,137.0,361.0
2012,T_0620,Powiat zamojski,151.0,434.0
2012,T_0662,Powiat m. Chełm,119.0,215.0
2012,T_0664,Powiat m. Zamość,120.0,222.0
2012,T_0608,Powiat lubartowski,116.0,402.0
2012,T_0609,Powiat lubelski,181.0,561.0
2012,T_0610,Powiat łęczyński,117.0,252.0
2012,T_0617,Powiat świdnicki,88.0,268.0
2012,T_0663,Powiat m. Lublin,560.0,1110.0
2012,T_0605,Powiat janowski,49.0,214.0
2012,T_0607,Powiat kraśnicki,120.0,364.0
2012,T_0611,Powiat łukowski,131.0,604.0
2012,T_0612,Powiat opolski,103.0,259.0
2012,T_0614,Powiat puławski,189.0,417.0
2012,T_0616,Powiat rycki,90.0,254.0
2012,T_1801,Powiat bieszczadzki,37.0,81.0
2012,T_1802,Powiat brzozowski,81.0,334.0
2012,T_1805,Powiat jasielski,134.0,520.0
2012,T_1807,Powiat krośnieński,164.0,465.0
2012,T_1817,Powiat sanocki,143.0,362.0
2012,T_1821,Powiat leski,49.0,119.0
2012,T_1861,Powiat m. Krosno,85.0,196.0
2012,T_1804,Powiat jarosławski,160.0,530.0
2012,T_1809,Powiat lubaczowski,95.0,256.0
2012,T_1813,Powiat przemyski,107.0,322.0
2012,T_1814,Powiat przeworski,90.0,372.0
2012,T_1862,Powiat m. Przemyśl,131.0,179.0
2012,T_1806,Powiat kolbuszowski,72.0,270.0
2012,T_1810,Powiat łańcucki,79.0,363.0
2012,T_1815,Powiat ropczycko-sędziszowski,85.0,383.0
2012,T_1816,Powiat rzeszowski,185.0,719.0
2012,T_1819,Powiat strzyżowski,85.0,254.0
2012,T_1863,Powiat m. Rzeszów,286.0,604.0
2012,T_1803,Powiat dębicki,178.0,662.0
2012,T_1808,Powiat leżajski,88.0,310.0
2012,T_1811,Powiat mielecki,176.0,594.0
2012,T_1812,Powiat niżański,82.0,269.0
2012,T_1818,Powiat stalowowolski,160.0,407.0
2012,T_1820,Powiat tarnobrzeski,73.0,216.0
2012,T_1864,Powiat m. Tarnobrzeg,94.0,153.0
2012,T_2002,Powiat białostocki,201.0,570.0
2012,T_2011,Powiat sokólski,97.0,298.0
2012,T_2061,Powiat m. Białystok,540.0,904.0
2012,T_2003,Powiat bielski,70.0,271.0
2012,T_2005,Powiat hajnowski,93.0,139.0
2012,T_2006,Powiat kolneński,59.0,181.0
2012,T_2007,Powiat łomżyński,77.0,226.0
2012,T_2010,Powiat siemiatycki,83.0,138.0
2012,T_2013,Powiat wysokomazowiecki,75.0,313.0
2012,T_2014,Powiat zambrowski,79.0,152.0
2012,T_2062,Powiat m. Łomża,105.0,238.0
2012,T_2001,Powiat augustowski,92.0,219.0
2012,T_2004,Powiat grajewski,82.0,169.0
2012,T_2008,Powiat moniecki,70.0,163.0
2012,T_2009,Powiat sejneński,54.0,84.0
2012,T_2012,Powiat suwalski,55.0,155.0
2012,T_2063,Powiat m. Suwałki,128.0,218.0
2012,T_1465,Powiat m. st. Warszawa,3630.0,4099.0
2012,T_1408,Powiat legionowski,189.0,299.0
2012,T_1412,Powiat miński,218.0,623.0
2012,T_1417,Powiat otwocki,169.0,410.0
2012,T_1434,Powiat wołomiński,300.0,725.0
2012,T_1405,Powiat grodziski,181.0,207.0
2012,T_1414,Powiat nowodworski,113.0,279.0
2012,T_1418,Powiat piaseczyński,288.0,431.0
2012,T_1421,Powiat pruszkowski,303.0,416.0
2012,T_1432,Powiat warszawski zachodni,174.0,329.0
2012,T_1402,Powiat ciechanowski,130.0,358.0
2012,T_1413,Powiat mławski,135.0,320.0
2012,T_1420,Powiat płoński,125.0,314.0
2012,T_1424,Powiat pułtuski,64.0,219.0
2012,T_1437,Powiat żuromiński,62.0,188.0
2012,T_1411,Powiat makowski,72.0,218.0
2012,T_1415,Powiat ostrołęcki,102.0,395.0
2012,T_1416,Powiat ostrowski,94.0,288.0
2012,T_1422,Powiat przasnyski,68.0,250.0
2012,T_1435,Powiat wyszkowski,91.0,332.0
2012,T_1461,Powiat m. Ostrołęka,78.0,214.0
2012,T_1401,Powiat białobrzeski,47.0,164.0
2012,T_1407,Powiat kozienicki,126.0,288.0
2012,T_1409,Powiat lipski,57.0,169.0
2012,T_1423,Powiat przysuski,59.0,217.0
2012,T_1425,Powiat radomski,186.0,683.0
2012,T_1430,Powiat szydłowiecki,61.0,183.0
2012,T_1436,Powiat zwoleński,52.0,183.0
2012,T_1463,Powiat m. Radom,363.0,830.0
2012,T_1404,Powiat gostyniński,75.0,157.0
2012,T_1419,Powiat płocki,198.0,404.0
2012,T_1427,Powiat sierpecki,90.0,204.0
2012,T_1462,Powiat m. Płock,288.0,412.0
2012,T_1403,Powiat garwoliński,135.0,579.0
2012,T_1410,Powiat łosicki,44.0,147.0
2012,T_1426,Powiat siedlecki,89.0,385.0
2012,T_1429,Powiat sokołowski,70.0,269.0
2012,T_1433,Powiat węgrowski,105.0,303.0
2012,T_1464,Powiat m. Siedlce,105.0,308.0
2012,T_1406,Powiat grójecki,187.0,377.0
2012,T_1428,Powiat sochaczewski,116.0,332.0
2012,T_1438,Powiat żyrardowski,125.0,257.0
2013,T_1201,Powiat bocheński,116.0,454.0
2013,T_1206,Powiat krakowski,366.0,900.0
2013,T_1208,Powiat miechowski,64.0,179.0
2013,T_1209,Powiat myślenicki,133.0,576.0
2013,T_1214,Powiat proszowicki,49.0,149.0
2013,T_1219,Powiat wielicki,140.0,360.0
2013,T_1261,Powiat m. Kraków,1321.0,1945.0
2013,T_1205,Powiat gorlicki,137.0,487.0
2013,T_1207,Powiat limanowski,125.0,638.0
2013,T_1210,Powiat nowosądecki,173.0,1038.0
2013,T_1262,Powiat m. Nowy Sącz,118.0,307.0
2013,T_1203,Powiat chrzanowski,237.0,389.0
2013,T_1212,Powiat olkuski,182.0,343.0
2013,T_1213,Powiat oświęcimski,291.0,503.0
2013,T_1218,Powiat wadowicki,256.0,581.0
2013,T_1202,Powiat brzeski,112.0,371.0
2013,T_1204,Powiat dąbrowski,65.0,231.0
2013,T_1216,Powiat tarnowski,206.0,863.0
2013,T_1263,Powiat m. Tarnów,183.0,321.0
2013,T_1211,Powiat nowotarski,230.0,662.0
2013,T_1215,Powiat suski,85.0,395.0
2013,T_1217,Powiat tatrzański,78.0,255.0
2013,T_2402,Powiat bielski,228.0,530.0
2013,T_2403,Powiat cieszyński,332.0,572.0
2013,T_2417,Powiat żywiecki,200.0,570.0
2013,T_2461,Powiat m. Bielsko-Biała,312.0,448.0
2013,T_2407,Powiat lubliniecki,122.0,246.0
2013,T_2413,Powiat tarnogórski,225.0,445.0
2013,T_2462,Powiat m. Bytom,398.0,408.0
2013,T_2471,Powiat m. Piekary Śląskie,120.0,157.0
2013,T_2404,Powiat częstochowski,168.0,410.0
2013,T_2406,Powiat kłobucki,101.0,310.0
2013,T_2409,Powiat myszkowski,100.0,250.0
2013,T_2464,Powiat m. Częstochowa,414.0,566.0
2013,T_2405,Powiat gliwicki,220.0,332.0
2013,T_2466,Powiat m. Gliwice,425.0,465.0
2013,T_2478,Powiat m. Zabrze,443.0,372.0
2013,T_2463,Powiat m. Chorzów,246.0,271.0
2013,T_2469,Powiat m. Katowice,630.0,765.0
2013,T_2470,Powiat m. Mysłowice,163.0,204.0
2013,T_2472,Powiat m. Ruda Śląska,329.0,395.0
2013,T_2474,Powiat m. Siemianowice Śląskie,162.0,165.0
2013,T_2476,Powiat m. Świętochłowice,92.0,102.0
2013,T_2411,Powiat raciborski,223.0,326.0
2013,T_2412,Powiat rybnicki,137.0,292.0
2013,T_2415,Powiat wodzisławski,298.0,561.0
2013,T_2467,Powiat m. Jastrzębie-Zdrój,204.0,272.0
2013,T_2473,Powiat m. Rybnik,310.0,509.0
2013,T_2479,Powiat m. Żory,131.0,192.0
2013,T_2401,Powiat będziński,305.0,336.0
2013,T_2416,Powiat zawierciański,204.0,379.0
2013,T_2465,Powiat m. Dąbrowa Górnicza,251.0,323.0
2013,T_2468,Powiat m. Jaworzno,215.0,261.0
2013,T_2475,Powiat m. Sosnowiec,482.0,462.0
2013,T_2408,Powiat mikołowski,175.0,319.0
2013,T_2410,Powiat pszczyński,184.0,449.0
2013,T_2414,Powiat bieruńsko-lędziński,85.0,241.0
2013,T_2477,Powiat m. Tychy,272.0,414.0
2013,T_0801,Powiat gorzowski,140.0,199.0
2013,T_0803,Powiat międzyrzecki,103.0,147.0
2013,T_0805,Powiat słubicki,114.0,95.0
2013,T_0806,Powiat strzelecko-drezdenecki,93.0,124.0
2013,T_0807,Powiat sulęciński,80.0,84.0
2013,T_0861,Powiat m. Gorzów Wielkopolski,273.0,271.0
2013,T_0802,Powiat krośnieński,142.0,130.0
2013,T_0804,Powiat nowosolski,152.0,239.0
2013,T_0808,Powiat świebodziński,111.0,171.0
2013,T_0809,Powiat zielonogórski,195.0,246.0
2013,T_0810,Powiat żagański,204.0,201.0
2013,T_0811,Powiat żarski,243.0,222.0
2013,T_0812,Powiat wschowski,80.0,134.0
2013,T_0862,Powiat m. Zielona Góra,283.0,266.0
2013,T_3006,Powiat jarociński,104.0,291.0
2013,T_3007,Powiat kaliski,81.0,316.0
2013,T_3008,Powiat kępiński,90.0,236.0
2013,T_3012,Powiat krotoszyński,127.0,274.0
2013,T_3017,Powiat ostrowski,240.0,563.0
2013,T_3018,Powiat ostrzeszowski,84.0,193.0
2013,T_3020,Powiat pleszewski,93.0,256.0
2013,T_3061,Powiat m. Kalisz,191.0,240.0
2013,T_3003,Powiat gnieźnieński,236.0,465.0
2013,T_3009,Powiat kolski,144.0,296.0
2013,T_3010,Powiat koniński,175.0,451.0
2013,T_3023,Powiat słupecki,99.0,200.0
2013,T_3027,Powiat turecki,110.0,327.0
2013,T_3030,Powiat wrzesiński,114.0,264.0
2013,T_3062,Powiat m. Konin,163.0,215.0
2013,T_3004,Powiat gostyński,108.0,303.0
2013,T_3005,Powiat grodziski,64.0,222.0
2013,T_3011,Powiat kościański,98.0,267.0
2013,T_3013,Powiat leszczyński,75.0,192.0
2013,T_3014,Powiat międzychodzki,63.0,133.0
2013,T_3015,Powiat nowotomyski,115.0,303.0
2013,T_3022,Powiat rawicki,107.0,218.0
2013,T_3029,Powiat wolsztyński,65.0,213.0
2013,T_3063,Powiat m. Leszno,134.0,167.0
2013,T_3001,Powiat chodzieski,68.0,147.0
2013,T_3002,Powiat czarnkowsko-trzcianecki,148.0,281.0
2013,T_3019,Powiat pilski,256.0,398.0
2013,T_3028,Powiat wągrowiecki,120.0,236.0
2013,T_3031,Powiat złotowski,147.0,195.0
2013,T_3016,Powiat obornicki,90.0,149.0
2013,T_3021,Powiat poznański,595.0,951.0
2013,T_3024,Powiat szamotulski,145.0,319.0
2013,T_3025,Powiat średzki,91.0,209.0
2013,T_3026,Powiat śremski,89.0,220.0
2013,T_3064,Powiat m. Poznań,1037.0,1387.0
2013,T_3201,Powiat białogardzki,113.0,102.0
2013,T_3208,Powiat kołobrzeski,205.0,159.0
2013,T_3209,Powiat koszaliński,147.0,169.0
2013,T_3213,Powiat sławieński,127.0,143.0
2013,T_3261,Powiat m. Koszalin,236.0,219.0
2013,T_3202,Powiat choszczeński,125.0,115.0
2013,T_3203,Powiat drawski,107.0,139.0
2013,T_3210,Powiat myśliborski,123.0,185.0
2013,T_3212,Powiat pyrzycki,88.0,96.0
2013,T_3215,Powiat szczecinecki,178.0,213.0
2013,T_3216,Powiat świdwiński,116.0,118.0
2013,T_3217,Powiat wałecki,125.0,132.0
2013,T_3218,Powiat łobeski,97.0,98.0
2013,T_3262,Powiat m. Szczecin,857.0,833.0
2013,T_3204,Powiat goleniowski,198.0,220.0
2013,T_3205,Powiat gryficki,134.0,157.0
2013,T_3206,Powiat gryfiński,186.0,197.0
2013,T_3207,Powiat kamieński,117.0,97.0
2013,T_3211,Powiat policki,156.0,153.0
2013,T_3214,Powiat stargardzki,280.0,303.0
2013,T_3263,Powiat m. Świnoujście,89.0,78.0
2013,T_0201,Powiat bolesławiecki,317.0,126.0
2013,T_0205,Powiat jaworski,99.0,153.0
2013,T_0206,Powiat karkonoski,146.0,107.0
2013,T_0207,Powiat kamiennogórski,98.0,100.0
2013,T_0210,Powiat lubański,140.0,109.0
2013,T_0212,Powiat lwówecki,107.0,120.0
2013,T_0225,Powiat zgorzelecki,209.0,211.0
2013,T_0226,Powiat złotoryjski,109.0,101.0
2013,T_0261,Powiat m. Jelenia Góra,194.0,126.0
2013,T_0203,Powiat głogowski,215.0,242.0
2013,T_0204,Powiat górowski,80.0,115.0
2013,T_0209,Powiat legnicki,115.0,151.0
2013,T_0211,Powiat lubiński,253.0,287.0
2013,T_0216,Powiat polkowicki,176.0,151.0
2013,T_0262,Powiat m. Legnica,234.0,218.0
2013,T_0202,Powiat dzierżoniowski,228.0,226.0
2013,T_0208,Powiat kłodzki,347.0,403.0
2013,T_0219,Powiat świdnicki,305.0,415.0
2013,T_0221,Powiat wałbrzyski,124.0,107.0
2013,T_0224,Powiat ząbkowicki,123.0,166.0
2013,T_0265,Powiat m. Wałbrzych,263.0,178.0
2013,T_0213,Powiat milicki,59.0,117.0
2013,T_0214,Powiat oleśnicki,165.0,332.0
2013,T_0215,Powiat oławski,134.0,202.0
2013,T_0217,Powiat strzeliński,72.0,123.0
2013,T_0218,Powiat średzki,96.0,116.0
