year,harmonised_code,harmonised_name,marriages_civil,marriages_religious
2020,I_46,Valencia,5059.0,472.0
2020,I_47,Valladolid,690.0,79.0
2020,I_48,Bizkaia,1857.0,105.0
2020,I_49,Zamora,172.0,14.0
2020,I_50,Zaragoza,1417.0,249.0
2020,I_51,Ceuta,166.0,91.0
2020,I_52,Melilla,147.0,11.0
2021,I_01,Alava,867.0,73.0
2021,I_02,Albacete,842.0,250.0
2021,I_03,Alicante,5220.0,743.0
2021,I_04,Almeria,1539.0,353.0
2021,I_05,Avila,308.0,78.0
2021,I_06,Badajoz,1396.0,502.0
2021,I_07,Illes Balears,3965.0,398.0
2021,I_08,Barcelona,15582.0,1598.0
2021,I_09,Burgos,830.0,135.0
2021,I_10,Caceres,812.0,162.0
2021,I_11,Cadiz,3474.0,856.0
2021,I_12,Castellon,1687.0,214.0
2021,I_13,Ciudad Real,1065.0,447.0
2021,I_14,Cordoba,1587.0,716.0
2021,I_15,A Coruna,3251.0,418.0
2021,I_16,Cuenca,394.0,108.0
2021,I_17,Girona,2416.0,183.0
2021,I_18,Granada,2145.0,706.0
2021,I_19,Guadalajara,724.0,144.0
2021,I_20,Gipuzkoa,1985.0,190.0
2021,I_21,Huelva,1296.0,387.0
2021,I_22,Huesca,614.0,92.0
2021,I_23,Jaen,1149.0,748.0
2021,I_24,Leon,1061.0,171.0
2021,I_25,Lleida,1096.0,143.0
2021,I_26,La Rioja,824.0,148.0
2021,I_27,Lugo,817.0,96.0
2021,I_28,Madrid,17234.0,5112.0
2021,I_29,Malaga,4324.0,861.0
2021,I_30,Murcia,3490.0,950.0
2021,I_31,Navarra,1654.0,324.0
2021,I_32,Ourense,745.0,97.0
2021,I_33,Asturias,2515.0,439.0
2021,I_34,Palencia,315.0,97.0
2021,I_35,Las Palmas,3245.0,342.0
2021,I_36,Pontevedra,2785.0,272.0
2021,I_37,Salamanca,608.0,149.0
2021,I_38,Canarias,2908.0,339.0
2021,I_39,Cantabria,1607.0,286.0
2021,I_40,Segovia,321.0,91.0
2021,I_41,Sevilla,5119.0,1656.0
2021,I_42,Soria,208.0,34.0
2021,I_43,Tarragona,2399.0,184.0
2021,I_44,Teruel,318.0,42.0
2021,I_45,Toledo,1731.0,618.0
2021,I_46,Valencia,7621.0,1063.0
2021,I_47,Valladolid,1100.0,316.0
2021,I_48,Bizkaia,2666.0,293.0
2021,I_49,Zamora,285.0,72.0
2021,I_50,Zaragoza,2487.0,611.0
2021,I_51,Ceuta,238.0,194.0
2021,I_52,Melilla,243.0,60.0
2022,I_01,Alava,959.0,105.0
2022,I_02,Albacete,946.0,404.0
2022,I_03,Alicante,5970.0,1024.0
2022,I_04,Almeria,1907.0,555.0
2022,I_05,Avila,337.0,106.0
2022,I_06,Badajoz,1607.0,774.0
2022,I_07,Illes Balears,4686.0,576.0
2022,I_08,Barcelona,17587.0,2016.0
2022,I_09,Burgos,855.0,217.0
2022,I_10,Caceres,957.0,257.0
2022,I_11,Cadiz,4053.0,1304.0
2022,I_12,Castellon,1965.0,353.0
2022,I_13,Ciudad Real,1277.0,570.0
2022,I_14,Cordoba,1954.0,1290.0
2022,I_15,A Coruna,3719.0,567.0
2022,I_16,Cuenca,433.0,197.0
2022,I_17,Girona,2829.0,231.0
2022,I_18,Granada,2562.0,963.0
2022,I_19,Guadalajara,957.0,220.0
2022,I_20,Gipuzkoa,2477.0,243.0
2022,I_21,Huelva,1496.0,517.0
2022,I_22,Huesca,671.0,145.0
2022,I_23,Jaen,1384.0,1123.0
2022,I_24,Leon,1126.0,234.0
2022,I_25,Lleida,1332.0,155.0
2022,I_26,La Rioja,989.0,225.0
2022,I_27,Lugo,871.0,157.0
2022,I_28,Madrid,21005.0,6432.0
2022,I_29,Malaga,5317.0,1391.0
2022,I_30,Murcia,4354.0,1467.0
2022,I_31,Navarra,1946.0,443.0
2022,I_32,Ourense,781.0,137.0
2022,I_33,Asturias,2943.0,672.0
2022,I_34,Palencia,356.0,108.0
2022,I_35,Las Palmas,3587.0,494.0
2022,I_36,Pontevedra,2906.0,370.0
2022,I_37,Salamanca,691.0,256.0
2022,I_38,Canarias,3143.0,519.0
2022,I_39,Cantabria,1826.0,328.0
2022,I_40,Segovia,395.0,106.0
2022,I_41,Sevilla,5967.0,2510.0
2022,I_42,Soria,230.0,46.0
2022,I_43,Tarragona,2672.0,278.0
2022,I_44,Teruel,388.0,94.0
2022,I_45,Toledo,2163.0,827.0
2022,I_46,Valencia,9154.0,1474.0
2022,I_47,Valladolid,1375.0,409.0
2022,I_48,Bizkaia,3373.0,406.0
2022,I_49,Zamora,342.0,92.0
2022,I_50,Zaragoza,2710.0,780.0
2022,I_51,Ceuta,236.0,301.0
2022,I_52,Melilla,326.0,64.0
2023,I_01,Alava,872.0,110.0
2023,I_02,Albacete,989.0,298.0
2023,I_03,Alicante,5721.0,932.0
2023,I_04,Almeria,1896.0,469.0
2023,I_05,Avila,383.0,108.0
2023,I_06,Badajoz,1548.0,633.0
2023,I_07,Illes Balears,4919.0,493.0
2023,I_08,Barcelona,17827.0,1976.0
2023,I_09,Burgos,778.0,182.0
2023,I_10,Caceres,904.0,242.0
2023,I_11,Cadiz,3471.0,1056.0
2023,I_12,Castellon,1866.0,291.0
2023,I_13,Ciudad Real,1214.0,527.0
2023,I_14,Cordoba,2004.0,1093.0
2023,I_15,A Coruna,3459.0,508.0
2023,I_16,Cuenca,453.0,156.0
2023,I_17,Girona,2681.0,211.0
2023,I_18,Granada,2346.0,813.0
2023,I_19,Guadalajara,839.0,177.0
2023,I_20,Gipuzkoa,2243.0,202.0
2023,I_21,Huelva,1354.0,488.0
2023,I_22,Huesca,675.0,109.0
2023,I_23,Jaen,1314.0,930.0
2023,I_24,Leon,1056.0,208.0
2023,I_25,Lleida,1269.0,150.0
2023,I_26,La Rioja,954.0,176.0
2023,I_27,Lugo,883.0,126.0
2023,I_28,Madrid,22440.0,5933.0
2023,I_29,Malaga,4919.0,1007.0
2023,I_30,Murcia,4198.0,1312.0
2023,I_31,Navarra,1883.0,338.0
2023,I_32,Ourense,701.0,129.0
2023,I_33,Asturias,2936.0,556.0
2023,I_34,Palencia,321.0,94.0
2023,I_35,Las Palmas,3603.0,434.0
2023,I_36,Pontevedra,2822.0,400.0
2023,I_37,Salamanca,675.0,229.0
2023,I_38,Canarias,2826.0,507.0
2023,I_39,Cantabria,1799.0,296.0
2023,I_40,Segovia,326.0,129.0
2023,I_41,Sevilla,5672.0,2085.0
2023,I_42,Soria,200.0,42.0
2023,I_43,Tarragona,2723.0,231.0
2023,I_44,Teruel,371.0,80.0
2023,I_45,Toledo,2070.0,672.0
2023,I_46,Valencia,9022.0,1317.0
2023,I_47,Valladolid,1240.0,361.0
2023,I_48,Bizkaia,3230.0,343.0
2023,I_49,Zamora,302.0,82.0
2023,I_50,Zaragoza,2702.0,684.0
2023,I_51,Ceuta,232.0,102.0
2023,I_52,Melilla,301.0,41.0
2024,I_01,Alava,1025.0,69.0
2024,I_02,Albacete,917.0,285.0
2024,I_03,Alicante,5772.0,882.0
2024,I_04,Almeria,1988.0,435.0
2024,I_05,Avila,349.0,105.0
2024,I_06,Badajoz,1522.0,544.0
2024,I_07,Illes Balears,5638.0,526.0
2024,I_08,Barcelona,18484.0,1880.0
2024,I_09,Burgos,851.0,180.0
2024,I_10,Caceres,886.0,231.0
2024,I_11,Cadiz,3526.0,954.0
2024,I_12,Castellon,2002.0,258.0
2024,I_13,Ciudad Real,1146.0,490.0
2024,I_14,Cordoba,1975.0,1004.0
2024,I_15,A Coruna,3495.0,419.0
2024,I_16,Cuenca,479.0,145.0
2024,I_17,Girona,2840.0,187.0
2024,I_18,Granada,2475.0,736.0
2024,I_19,Guadalajara,928.0,149.0
2024,I_20,Gipuzkoa,2330.0,194.0
2024,I_21,Huelva,1462.0,393.0
2024,I_22,Huesca,702.0,86.0
2024,I_23,Jaen,1258.0,857.0
2024,I_24,Leon,1017.0,176.0
2024,I_25,Lleida,1339.0,125.0
2024,I_26,La Rioja,976.0,151.0
2024,I_27,Lugo,935.0,129.0
2024,I_28,Madrid,23510.0,5880.0
2024,I_29,Malaga,5097.0,968.0
2024,I_30,Murcia,4420.0,1236.0
2024,I_31,Navarra,1892.0,349.0
2024,I_32,Ourense,774.0,104.0
2024,I_33,Asturias,3011.0,511.0
2024,I_34,Palencia,353.0,91.0
2024,I_35,Las Palmas,3827.0,450.0
2024,I_36,Pontevedra,2988.0,350.0
2024,I_37,Salamanca,664.0,199.0
2024,I_38,Canarias,2992.0,490.0
2024,I_39,Cantabria,1913.0,254.0
2024,I_40,Segovia,377.0,104.0
2024,I_41,Sevilla,5786.0,2072.0
2024,I_42,Soria,213.0,47.0
2024,I_43,Tarragona,2731.0,250.0
2024,I_44,Teruel,355.0,77.0
2024,I_45,Toledo,1960.0,596.0
2024,I_46,Valencia,8941.0,1244.0
2024,I_47,Valladolid,1418.0,333.0
2024,I_48,Bizkaia,3329.0,289.0
2024,I_49,Zamora,293.0,81.0
2024,I_50,Zaragoza,2645.0,631.0
2024,I_51,Ceuta,216.0,75.0
2024,I_52,Melilla,280.0,67.0
