year,province_code,nuts3_code,harmonised_name,marriages_civil,marriages_religious
2010,IT_046,ITI12,Lucca,733,756
2010,IT_047,ITI13,Pistoia,463,466
2010,IT_048,ITI14,Firenze,1897,1503
2010,IT_049,ITI16,Livorno,729,398
2010,IT_050,ITI17,Pisa,698,800
2010,IT_051,ITI18,Arezzo,588,724
2010,IT_052,ITI19,Siena,683,524
2010,IT_053,ITI1A,Grosseto,422,353
2010,IT_054,ITI21,Perugia,865,1493
2010,IT_055,ITI22,Terni,317,439
2010,IT_056,ITI41,Viterbo,490,697
2010,IT_057,ITI42,Rieti,193,393
2010,IT_058,ITI43,Roma,6160,7360
2010,IT_059,ITI44,Latina,604,1448
2010,IT_060,ITI45,Frosinone,415,1327
2010,IT_061,ITF31,Caserta,674,3509
2010,IT_062,ITF32,Benevento,182,1008
2010,IT_063,ITF33,Napoli,3665,11539
2010,IT_064,ITF34,Avellino,278,1449
2010,IT_065,ITF35,Salerno,1110,4396
2010,IT_066,ITF11,LAquila,285,729
2010,IT_067,ITF12,Teramo,386,754
2010,IT_068,ITF13,Pescara,347,549
2010,IT_069,ITF14,Chieti,354,1019
2010,IT_070,ITF22,Campobasso,168,586
2010,IT_071,ITF46,Foggia,484,2434
2010,IT_072,ITF47,Bari,1174,4541
2010,IT_073,ITF43,Taranto,484,1896
2010,IT_074,ITF44,Brindisi,427,1372
2010,IT_075,ITF45,Lecce,679,2938
2010,IT_076,ITF51,Potenza,193,1271
2010,IT_077,ITF52,Matera,126,760
2010,IT_078,ITF61,Cosenza,473,2582
2010,IT_079,ITF63,Catanzaro,245,1320
2010,IT_080,ITF65,Reggio di Calabria,371,2165
2010,IT_081,ITG11,Trapani,271,1510
2010,IT_082,ITG12,Palermo,1455,4382
2010,IT_083,ITG13,Messina,613,2136
2010,IT_084,ITG14,Agrigento,263,1817
2010,IT_085,ITG15,Caltanissetta,204,879
2010,IT_086,ITG16,Enna,143,583
2010,IT_087,ITG17,Catania,1477,3428
2010,IT_088,ITG18,Ragusa,288,1050
2010,IT_089,ITG19,Siracusa,553,1232
2010,IT_090,ITG2D,Sassari,800,1150
2010,IT_091,ITG2E,Nuoro,233,548
2010,IT_092,ITG2F,Cagliari,733,913
2010,IT_093,ITH41,Pordenone,516,516
2010,IT_094,ITF21,Isernia,55,289
2010,IT_095,ITG2G,Oristano,245,355
2010,IT_096,ITC13,Biella,280,261
2010,IT_097,ITC43,Lecco,460,705
2010,IT_098,ITC49,Lodi,275,327
2010,IT_099,ITH59,Rimini,491,550
2010,IT_100,ITI15,Prato,367,344
2010,IT_101,ITF62,Crotone,79,712
2010,IT_102,ITF64,Vibo Valentia,107,670
2010,IT_103,ITC14,VerbanoCusioOssola,301,373
2010,IT_108,ITC4D,Monza e della Brianza,1085,1405
2010,IT_109,ITI35,Fermo,158,435
2010,IT_110,ITF48,BarlettaAndriaTrani,248,1493
2010,IT_111,ITG2H,Sud Sardegna,499,738
2011,IT_001,ITC11,Torino,3316,3180
2011,IT_002,ITC12,Vercelli,280,202
2011,IT_003,ITC15,Novara,616,603
2011,IT_004,ITC16,Cuneo,741,1220
2011,IT_005,ITC17,Asti,342,430
2011,IT_006,ITC18,Alessandria,726,704
2011,IT_007,ITC20,Valle dAosta,230,182
2011,IT_008,ITC31,Imperia,359,296
2011,IT_009,ITC32,Savona,502,454
2011,IT_010,ITC33,Genova,1634,1189
2011,IT_011,ITC34,La Spezia,398,331
2011,IT_012,ITC41,Varese,1320,1348
2011,IT_013,ITC42,Como,994,1058
2011,IT_014,ITC44,Sondrio,218,376
2011,IT_015,ITC4C,Milano,4440,3413
2011,IT_016,ITC46,Bergamo,1721,1714
2011,IT_017,ITC47,Brescia,1702,1956
2011,IT_018,ITC48,Pavia,836,699
2011,IT_019,ITC4A,Cremona,524,495
2011,IT_020,ITC4B,Mantova,563,543
2011,IT_021,ITH10,Bolzano,1267,757
2011,IT_022,ITH20,Trento,916,812
2011,IT_023,ITH31,Verona,1754,1686
2011,IT_024,ITH32,Vicenza,1055,1416
2011,IT_025,ITH33,Belluno,286,304
2011,IT_026,ITH34,Treviso,1035,1499
2011,IT_027,ITH35,Venezia,1746,1308
2011,IT_028,ITH36,Padova,1193,1603
2011,IT_029,ITH37,Rovigo,283,320
2011,IT_030,ITH42,Udine,872,635
2011,IT_031,ITH43,Gorizia,227,152
2011,IT_032,ITH44,Trieste,481,228
2011,IT_033,ITH51,Piacenza,426,435
2011,IT_034,ITH52,Parma,621,579
2011,IT_035,ITH53,Reggio nellEmilia,780,623
2011,IT_036,ITH54,Modena,975,921
2011,IT_037,ITH55,Bologna,1645,1092
2011,IT_038,ITH56,Ferrara,614,408
2011,IT_039,ITH57,Ravenna,706,511
2011,IT_040,ITH58,ForliCesena,553,548
2011,IT_041,ITI31,Pesaro e Urbino,450,554
2011,IT_042,ITI32,Ancona,611,812
2011,IT_043,ITI33,Macerata,302,666
2011,IT_044,ITI34,Ascoli Piceno,218,493
2011,IT_045,ITI11,MassaCarrara,371,270
2011,IT_046,ITI12,Lucca,724,624
2011,IT_047,ITI13,Pistoia,467,386
2011,IT_048,ITI14,Firenze,1923,1419
2011,IT_049,ITI16,Livorno,705,361
2011,IT_050,ITI17,Pisa,709,711
2011,IT_051,ITI18,Arezzo,576,578
2011,IT_052,ITI19,Siena,651,500
2011,IT_053,ITI1A,Grosseto,435,293
2011,IT_054,ITI21,Perugia,982,1313
2011,IT_055,ITI22,Terni,386,351
2011,IT_056,ITI41,Viterbo,454,580
2011,IT_057,ITI42,Rieti,170,246
2011,IT_058,ITI43,Roma,6483,7095
2011,IT_059,ITI44,Latina,621,1210
2011,IT_060,ITI45,Frosinone,443,1328
2011,IT_061,ITF31,Caserta,710,3201
2011,IT_062,ITF32,Benevento,190,975
2011,IT_063,ITF33,Napoli,3663,10054
2011,IT_064,ITF34,Avellino,279,1330
2011,IT_065,ITF35,Salerno,1035,3797
2011,IT_066,ITF11,LAquila,266,647
2011,IT_067,ITF12,Teramo,295,623
2011,IT_068,ITF13,Pescara,395,542
2011,IT_069,ITF14,Chieti,356,790
2011,IT_070,ITF22,Campobasso,150,560
2011,IT_071,ITF46,Foggia,492,2488
2011,IT_072,ITF47,Bari,1021,3942
2011,IT_073,ITF43,Taranto,454,1629
2011,IT_074,ITF44,Brindisi,395,1195
2011,IT_075,ITF45,Lecce,638,2633
2011,IT_076,ITF51,Potenza,182,1227
2011,IT_077,ITF52,Matera,112,680
2011,IT_078,ITF61,Cosenza,464,2453
2011,IT_079,ITF63,Catanzaro,303,1285
2011,IT_080,ITF65,Reggio di Calabria,342,2100
2011,IT_081,ITG11,Trapani,271,1530
2011,IT_082,ITG12,Palermo,1417,4046
2011,IT_083,ITG13,Messina,635,2056
2011,IT_084,ITG14,Agrigento,277,1531
2011,IT_085,ITG15,Caltanissetta,190,813
2011,IT_086,ITG16,Enna,156,565
2011,IT_087,ITG17,Catania,1375,2965
2011,IT_088,ITG18,Ragusa,299,1008
2011,IT_089,ITG19,Siracusa,516,1118
2011,IT_090,ITG2D,Sassari,731,991
2011,IT_091,ITG2E,Nuoro,215,501
2011,IT_092,ITG2F,Cagliari,663,846
2011,IT_093,ITH41,Pordenone,482,429
2011,IT_094,ITF21,Isernia,57,223
2011,IT_095,ITG2G,Oristano,228,326
2011,IT_096,ITC13,Biella,273,256
2011,IT_097,ITC43,Lecco,491,593
2011,IT_098,ITC49,Lodi,284,289
2011,IT_099,ITH59,Rimini,517,530
2011,IT_100,ITI15,Prato,428,332
2011,IT_101,ITF62,Crotone,93,666
2011,IT_102,ITF64,Vibo Valentia,85,663
2011,IT_103,ITC14,VerbanoCusioOssola,305,321
2011,IT_108,ITC4D,Monza e della Brianza,1223,1336
2011,IT_109,ITI35,Fermo,170,379
2011,IT_110,ITF48,BarlettaAndriaTrani,227,1288
2011,IT_111,ITG2H,Sud Sardegna,459,671
2012,IT_001,ITC11,Torino,3707,3017
2012,IT_002,ITC12,Vercelli,264,230
2012,IT_003,ITC15,Novara,698,628
2012,IT_004,ITC16,Cuneo,877,1191
2012,IT_005,ITC17,Asti,377,361
2012,IT_006,ITC18,Alessandria,777,617
2012,IT_007,ITC20,Valle dAosta,218,183
2012,IT_008,ITC31,Imperia,395,305
2012,IT_009,ITC32,Savona,610,450
2012,IT_010,ITC33,Genova,1678,1122
2012,IT_011,ITC34,La Spezia,443,321
2012,IT_012,ITC41,Varese,1399,1453
2012,IT_013,ITC42,Como,1030,1006
2012,IT_014,ITC44,Sondrio,218,370
2012,IT_015,ITC4C,Milano,4892,3010
2012,IT_016,ITC46,Bergamo,1561,1803
2012,IT_017,ITC47,Brescia,1774,1905
2012,IT_018,ITC48,Pavia,881,740
2012,IT_019,ITC4A,Cremona,548,495
2012,IT_020,ITC4B,Mantova,567,494
2012,IT_021,ITH10,Bolzano,1316,765
2012,IT_022,ITH20,Trento,894,790
2012,IT_023,ITH31,Verona,1870,1750
2012,IT_024,ITH32,Vicenza,1055,1350
2012,IT_025,ITH33,Belluno,306,276
2012,IT_026,ITH34,Treviso,1234,1445
2012,IT_027,ITH35,Venezia,1645,1220
2012,IT_028,ITH36,Padova,1213,1709
2012,IT_029,ITH37,Rovigo,330,299
2012,IT_030,ITH42,Udine,858,737
2012,IT_031,ITH43,Gorizia,258,149
2012,IT_032,ITH44,Trieste,510,271
2012,IT_033,ITH51,Piacenza,412,460
2012,IT_034,ITH52,Parma,741,570
2012,IT_035,ITH53,Reggio nellEmilia,885,680
2012,IT_036,ITH54,Modena,1048,881
2012,IT_037,ITH55,Bologna,1770,1066
2012,IT_038,ITH56,Ferrara,600,342
2012,IT_039,ITH57,Ravenna,714,458
2012,IT_040,ITH58,ForliCesena,512,501
