year,election_date,election_type,region_code,reigion_name,vote_share,wage_index,civil_marriage_share
2005,2005_10_09,president_a,T_1218,wadowicki,0.44257229759088496,0.748,0.2044491525423729
2005,2005_10_09,president_a,T_1219,wielicki,0.44054460696051106,0.861,0.2204007285974499
2005,2005_10_09,president_a,T_1261,Kraków,0.35679547338820655,1.0290000000000001,0.3131852684846781
2005,2005_10_09,president_a,T_1262,Nowy Sącz,0.4863576372990007,0.843,0.21523809523809523
2005,2005_10_09,president_a,T_1263,Tarnów,0.43231756214915795,0.826,0.3103953147877013
2005,2005_10_09,president_a,T_1401,białobrzeski,0.36315699948970914,0.8240000000000001,0.09389671361502347
2005,2005_10_09,president_a,T_1402,ciechanowski,0.3218267252234268,0.88,0.224609375
2005,2005_10_09,president_a,T_1403,garwoliński,0.3994486325599551,0.8420000000000001,0.14262295081967213
2005,2005_10_09,president_a,T_1404,gostyniński,0.30649460802132555,0.737,0.23846153846153847
2005,2005_10_09,president_a,T_1405,grodziski,0.36939840392879064,1.0659999999999998,0.3165266106442577
2005,2005_10_09,president_a,T_1406,grójecki,0.3655489438506444,0.937,0.20848708487084872
2005,2005_10_09,president_a,T_1407,kozienicki,0.3532720714531089,1.0859999999999999,0.1631578947368421
2005,2005_10_09,president_a,T_1408,legionowski,0.35682397959183676,0.997,0.2777777777777778
2005,2005_10_09,president_a,T_1409,lipski,0.21106473524838368,0.768,0.18181818181818182
2005,2005_10_09,president_a,T_1410,łosicki,0.31250474527370736,0.8009999999999999,0.2413793103448276
2005,2005_10_09,president_a,T_1411,makowski,0.3620106331561141,0.74,0.14893617021276595
2005,2005_10_09,president_a,T_1412,miński,0.38524590163934425,0.8440000000000001,0.19735099337748344
2005,2005_10_09,president_a,T_1413,mławski,0.3145611156685808,0.77,0.18202764976958524
2005,2005_10_09,president_a,T_1414,nowodworski,0.3944833625218914,1.097,0.2474747474747475
2005,2005_10_09,president_a,T_1415,ostrołęcki,0.40690862327641636,0.8490000000000001,0.11591355599214145
2005,2005_10_09,president_a,T_1416,ostrowski,0.44579109739973555,0.8009999999999999,0.13947990543735225
2005,2005_10_09,president_a,T_1417,otwocki,0.4330813001792813,0.88,0.21512605042016808
2005,2005_10_09,president_a,T_1418,piaseczyński,0.3500475087099302,1.097,0.29603399433427763
2005,2005_10_09,president_a,T_1419,płocki,0.3369247626004383,0.816,0.18316831683168316
2005,2005_10_09,president_a,T_1420,płoński,0.36850836699365264,0.85,0.25572519083969464
2005,2005_10_09,president_a,T_1421,pruszkowski,0.3808951235804943,1.222,0.3231707317073171
2005,2005_10_09,president_a,T_1422,przasnyski,0.3607142857142857,0.818,0.15835777126099707
2005,2005_10_09,president_a,T_1423,przysuski,0.3309438470728793,0.7829999999999999,0.12749003984063745
2005,2005_10_09,president_a,T_1424,pułtuski,0.3794410500113148,0.7959999999999999,0.13857677902621723
2005,2005_10_09,president_a,T_1425,radomski,0.3954669948001429,0.7040000000000001,0.15178571428571427
2005,2005_10_09,president_a,T_1426,siedlecki,0.36055809135346867,0.762,0.15517241379310345
2005,2005_10_09,president_a,T_1427,sierpecki,0.32031913087760994,0.807,0.15384615384615385
2005,2005_10_09,president_a,T_1428,sochaczewski,0.3906029649502975,1.044,0.21301775147928995
2005,2005_10_09,president_a,T_1429,sokołowski,0.3594417077175698,0.81,0.14626865671641792
2005,2005_10_09,president_a,T_1430,szydłowiecki,0.35777478944015856,0.743,0.17889908256880735
2005,2005_10_09,president_a,T_1432,warszawski zachodni,0.38665742754056054,1.091,0.28189300411522633
2005,2005_10_09,president_a,T_1433,węgrowski,0.38641785302039244,0.789,0.1546134663341646
2005,2005_10_09,president_a,T_1434,wołomiński,0.4814202440290131,0.9,0.22013170272812793
2005,2005_10_09,president_a,T_1435,wyszkowski,0.44171223835564777,0.8009999999999999,0.18736383442265794
2005,2005_10_09,president_a,T_1436,zwoleński,0.2625129189428614,0.8009999999999999,0.16597510373443983
2005,2005_10_09,president_a,T_1437,żuromiński,0.2959624270888569,0.72,0.1469387755102041
2005,2005_10_09,president_a,T_1438,żyrardowski,0.37627878393522035,0.968,0.29863013698630136
2005,2005_10_09,president_a,T_1461,Ostrołęka,0.446130218271513,0.992,0.258160237388724
2005,2005_10_09,president_a,T_1462,Płock,0.3634606639381537,1.203,0.291156462585034
2005,2005_10_09,president_a,T_1463,Radom,0.41657760114557285,0.905,0.26298960831334933
2005,2005_10_09,president_a,T_1464,Siedlce,0.3936313533374158,0.922,0.2459016393442623
2005,2005_10_09,president_a,T_1465,Warszawa,0.3230454071897644,1.4409999999999998,0.3977801646974579
2005,2005_10_09,president_a,T_1601,brzeski,0.314961571817339,0.8059999999999999,0.3735763097949886
2005,2005_10_09,president_a,T_1602,głubczycki,0.2891199448529412,0.794,0.2958801498127341
2005,2005_10_09,president_a,T_1603,kędzierzyńsko-kozielski,0.23374146311450195,0.953,0.42998027613412226
2005,2005_10_09,president_a,T_1604,kluczborski,0.2814237045006276,0.807,0.37425149700598803
2005,2005_10_09,president_a,T_1605,krapkowicki,0.1906018704458087,1.113,0.38526912181303113
2005,2005_10_09,president_a,T_1606,namysłowski,0.2686474775611266,0.8740000000000001,0.2931726907630522
2005,2005_10_09,president_a,T_1607,nyski,0.29418242576137316,0.773,0.3508005822416303
2005,2005_10_09,president_a,T_1608,oleski,0.2124708978641563,0.812,0.3343108504398827
2005,2005_10_09,president_a,T_1609,opolski,0.22559150714326048,0.8740000000000001,0.3250825082508251
2005,2005_10_09,president_a,T_1610,prudnicki,0.28720024595203936,0.762,0.3404255319148936
2005,2005_10_09,president_a,T_1611,strzelecki,0.24200996753692103,0.84,0.3502673796791444
2005,2005_10_09,president_a,T_1661,Opole,0.239284123264057,0.986,0.42641509433962266
2005,2005_10_09,president_a,T_1801,bieszczadzki,0.35487544483985767,0.772,0.34814814814814815
2005,2005_10_09,president_a,T_1802,brzozowski,0.5413632514817951,0.752,0.1778846153846154
2005,2005_10_09,president_a,T_1803,dębicki,0.5165995010554596,0.8390000000000001,0.17920656634746923
2005,2005_10_09,president_a,T_1804,jarosławski,0.47963321065435716,0.8059999999999999,0.21739130434782608
2005,2005_10_09,president_a,T_1805,jasielski,0.48127167630057804,0.804,0.19788519637462235
2005,2005_10_09,president_a,T_1806,kolbuszowski,0.55907220689967,0.758,0.14366197183098592
2005,2005_10_09,president_a,T_1807,krośnieński,0.5050755316078129,0.7390000000000001,0.1786833855799373
2005,2005_10_09,president_a,T_1808,leżajski,0.5556472485839679,0.8220000000000001,0.18269230769230768
2005,2005_10_09,president_a,T_1809,lubaczowski,0.3527408444133427,0.7440000000000001,0.20391061452513967
2005,2005_10_09,president_a,T_1810,łańcucki,0.6094279262325931,0.7390000000000001,0.1956521739130435
2005,2005_10_09,president_a,T_1811,mielecki,0.46220531126191505,0.833,0.2379182156133829
2005,2005_10_09,president_a,T_1812,niżański,0.5104574875610938,0.7140000000000001,0.2334384858044164
2005,2005_10_09,president_a,T_1813,przemyski,0.4567760230002757,0.764,0.21674876847290642
2005,2005_10_09,president_a,T_1814,przeworski,0.4822680690399137,0.797,0.18452380952380953
2005,2005_10_09,president_a,T_1815,ropczycko-sędziszowski,0.5616251399776035,0.799,0.176056338028169
2005,2005_10_09,president_a,T_1816,rzeszowski,0.5925271570346037,0.7609999999999999,0.1716937354988399
2005,2005_10_09,president_a,T_1817,sanocki,0.4143791243559225,0.7909999999999999,0.28
2005,2005_10_09,president_a,T_1818,stalowowolski,0.49271028961154495,0.838,0.25487012987012986
2005,2005_10_09,president_a,T_1819,strzyżowski,0.5188606289740505,0.718,0.1831831831831832
2005,2005_10_09,president_a,T_1820,tarnobrzeski,0.4260291485553567,0.882,0.21694915254237288
2005,2005_10_09,president_a,T_1821,leski,0.4007017543859649,0.848,0.2746478873239437
2005,2005_10_09,president_a,T_1861,Krosno,0.4400421284919003,0.76,0.2789115646258503
2005,2005_10_09,president_a,T_1862,Przemyśl,0.46798406862745096,0.8220000000000001,0.32748538011695905
2005,2005_10_09,president_a,T_1863,Rzeszów,0.45727213226715235,0.9640000000000001,0.2958083832335329
2005,2005_10_09,president_a,T_1864,Tarnobrzeg,0.3711160431198478,0.7929999999999999,0.3345070422535211
2005,2005_10_09,president_a,T_2001,augustowski,0.35381131348173844,1.075,0.28164556962025317
2005,2005_10_09,president_a,T_2002,białostocki,0.4775129940178484,0.767,0.2263083451202263
2005,2005_10_09,president_a,T_2003,bielski,0.38729121612294665,0.84,0.24924012158054712
2005,2005_10_09,president_a,T_2004,grajewski,0.3775803668434844,0.93,0.23076923076923078
2005,2005_10_09,president_a,T_2005,hajnowski,0.10903882489181448,0.748,0.3
2005,2005_10_09,president_a,T_2006,kolneński,0.37506894649751793,0.7929999999999999,0.15139442231075698
2005,2005_10_09,president_a,T_2007,łomżyński,0.46901867773495404,0.852,0.17491749174917492
2005,2005_10_09,president_a,T_2008,moniecki,0.37491835401698237,0.807,0.1721311475409836
2005,2005_10_09,president_a,T_2009,sejneński,0.227776114935648,0.8009999999999999,0.2900763358778626
2005,2005_10_09,president_a,T_2010,siemiatycki,0.35315734672628163,0.7909999999999999,0.2375
2005,2005_10_09,president_a,T_2011,sokólski,0.37197729889784503,0.804,0.16216216216216217
2005,2005_10_09,president_a,T_2012,suwalski,0.3015267175572519,0.795,0.2336448598130841
2005,2005_10_09,president_a,T_2013,wysokomazowiecki,0.5556305926050987,0.804,0.1432225063938619
2005,2005_10_09,president_a,T_2014,zambrowski,0.45720185208359404,0.76,0.2336065573770492
2005,2005_10_09,president_a,T_2061,Białystok,0.39200385927198556,0.943,0.3196223870532704
2005,2005_10_09,president_a,T_2062,Łomża,0.47547478575427415,0.813,0.2536873156342183
2005,2005_10_09,president_a,T_2063,Suwałki,0.3725338333605087,0.804,0.31179775280898875
2005,2005_10_09,president_a,T_2201,bytowski,0.2637909581086686,0.799,0.25690021231422505
2005,2005_10_09,president_a,T_2202,chojnicki,0.30463303507712575,0.7509999999999999,0.24119718309859156
2005,2005_10_09,president_a,T_2203,człuchowski,0.1712002382606969,0.8059999999999999,0.34868421052631576
2005,2005_10_09,president_a,T_2204,gdański,0.29399243892365856,0.855,0.28859060402684567
2005,2005_10_09,president_a,T_2205,kartuski,0.3766289592760181,0.787,0.18438761776581428
2005,2005_10_09,president_a,T_2206,kościerski,0.3414454004948484,0.774,0.19626168224299065
2005,2005_10_09,president_a,T_2207,kwidzyński,0.2561946068263247,0.963,0.3912087912087912
2005,2005_10_09,president_a,T_2208,lęborski,0.28089074342161285,0.8290000000000001,0.3585434173669468
2005,2005_10_09,president_a,T_2209,malborski,0.25015395442948885,0.815,0.33986928104575165
2005,2005_10_09,president_a,T_2210,nowodworski,0.23867460522909656,0.7959999999999999,0.2938388625592417
2005,2005_10_09,president_a,T_2211,pucki,0.2531600091452461,0.8190000000000001,0.21287128712871287
2005,2005_10_09,president_a,T_2212,słupski,0.21563437444856184,0.78,0.34309623430962344
2005,2005_10_09,president_a,T_2213,starogardzki,0.3317731458192078,0.9229999999999999,0.2436472346786248
2005,2005_10_09,president_a,T_2214,tczewski,0.3076794697565744,0.924,0.2562893081761006
2005,2005_10_09,president_a,T_2215,wejherowski,0.3224899009425787,0.818,0.2575452716297787
2005,2005_10_09,president_a,T_2216,sztumski,0.2242178447276941,0.795,0.2857142857142857
2005,2005_10_09,president_a,T_2261,Gdańsk,0.3039104339589609,1.204,0.35048915355168014
2005,2005_10_09,president_a,T_2262,Gdynia,0.28246480310140787,1.093,0.38933528122717315
2005,2005_10_09,president_a,T_2263,Słupsk,0.2802090627188156,0.8420000000000001,0.41967871485943775
2005,2005_10_09,president_a,T_2264,Sopot,0.2972383383615688,1.127,0.44505494505494503
2005,2005_10_09,president_a,T_2401,będziński,0.26045203553177626,0.8390000000000001,0.4072289156626506
2005,2005_10_09,president_a,T_2402,bielski,0.41243925841096907,0.8059999999999999,0.23690773067331672
2005,2005_10_09,president_a,T_2403,cieszyński,0.29720438953445666,0.809,0.26482617586912066
2005,2005_10_09,president_a,T_2404,częstochowski,0.28472384183186683,0.7240000000000001,0.23666210670314639
2005,2005_10_09,president_a,T_2405,gliwicki,0.33845588235294116,0.8340000000000001,0.3472222222222222
2005,2005_10_09,president_a,T_2406,kłobucki,0.31307420494699645,0.6609999999999999,0.22510822510822512
2005,2005_10_09,president_a,T_2407,lubliniecki,0.33625300642567396,0.802,0.3626943005181347
2005,2005_10_09,president_a,T_2408,mikołowski,0.36813660217748884,0.9470000000000001,0.25769230769230766
2005,2005_10_09,president_a,T_2409,myszkowski,0.29298091511618624,0.706,0.2840095465393795
2005,2005_10_09,president_a,T_2410,pszczyński,0.42215033039647576,0.809,0.23322683706070288
2005,2005_10_09,president_a,T_2411,raciborski,0.25417533599505143,0.86,0.3381818181818182
2005,2005_10_09,president_a,T_2412,rybnicki,0.4075671164278759,0.858,0.2678983833718245
2005,2005_10_09,president_a,T_2413,tarnogórski,0.32890075854522527,0.838,0.3224431818181818
2005,2005_10_09,president_a,T_2414,bieruńsko-lędziński,0.4763293992839146,0.846,0.2842465753424658
2005,2005_10_09,president_a,T_2415,wodzisławski,0.38561130148057154,0.758,0.2928416485900217
2005,2005_10_09,president_a,T_2416,zawierciański,0.26266973681378986,0.8420000000000001,0.28396946564885495
2005,2005_10_09,president_a,T_2417,żywiecki,0.4439658029027769,0.976,0.23337515683814303
2005,2005_10_09,president_a,T_2461,Bielsko-Biała,0.3655205895533536,0.941,0.34515119916579773
2005,2005_10_09,president_a,T_2462,Bytom,0.30445697036900143,0.857,0.430752453653217
2005,2005_10_09,president_a,T_2463,Chorzów,0.25659949563889595,0.847,0.3962962962962963
2005,2005_10_09,president_a,T_2464,Częstochowa,0.3384169884169884,0.883,0.3559445660102115
2005,2005_10_09,president_a,T_2465,Dąbrowa Górnicza,0.26770171248127606,1.054,0.36363636363636365
2005,2005_10_09,president_a,T_2466,Gliwice,0.27474795486953696,1.093,0.39321723189734187
2005,2005_10_09,president_a,T_2467,Jastrzębie-Zdrój,0.43787183855326955,1.504,0.3640776699029126
2005,2005_10_09,president_a,T_2468,Jaworzno,0.32928970902115473,1.099,0.308300395256917
2005,2005_10_09,president_a,T_2469,Katowice,0.2947483294004266,1.354,0.37097833223900195
2005,2005_10_09,president_a,T_2470,Mysłowice,0.36821382842509603,0.8340000000000001,0.32663316582914576
2005,2005_10_09,president_a,T_2471,Piekary Śląskie,0.3963956305521316,0.807,0.3448275862068966
2005,2005_10_09,president_a,T_2472,Ruda Śląska,0.36318161732213877,0.8540000000000001,0.32452830188679244
2005,2005_10_09,president_a,T_2473,Rybnik,0.3493157894736842,0.9329999999999999,0.30245535714285715
2005,2005_10_09,president_a,T_2474,Siemianowice Śląskie,0.27798971056591887,0.855,0.3434650455927052
2005,2005_10_09,president_a,T_2475,Sosnowiec,0.2764009921636631,0.8759999999999999,0.42527821939586646
2005,2005_10_09,president_a,T_2476,Świętochłowice,0.285114423682553,0.841,0.4
2005,2005_10_09,president_a,T_2477,Tychy,0.33804170599845534,0.9229999999999999,0.3460122699386503
2005,2005_10_09,president_a,T_2478,Zabrze,0.2857142857142857,0.977,0.4501108647450111
2005,2005_10_09,president_a,T_2479,Żory,0.3673984456373688,0.763,0.31524008350730687
2005,2005_10_09,president_a,T_2601,buski,0.2476497247087906,0.79,0.228287841191067
2005,2005_10_09,president_a,T_2602,jędrzejowski,0.25831319004377085,0.872,0.17627118644067796
2005,2005_10_09,president_a,T_2603,kazimierski,0.24326132670617473,0.752,0.19444444444444445
2005,2005_10_09,president_a,T_2604,kielecki,0.347625732421875,0.794,0.14906832298136646
2005,2005_10_09,president_a,T_2605,konecki,0.32106639454046815,0.765,0.1796875
2005,2005_10_09,president_a,T_2606,opatowski,0.2268503153003651,0.898,0.2204968944099379
2005,2005_10_09,president_a,T_2607,ostrowiecki,0.27239152827676305,0.772,0.32989690721649484
2005,2005_10_09,president_a,T_2608,pińczowski,0.18877861049220174,0.971,0.2907488986784141
2005,2005_10_09,president_a,T_2609,sandomierski,0.3005334914048607,0.932,0.20642201834862386
2005,2005_10_09,president_a,T_2610,skarżyski,0.34122281547076444,0.838,0.2798053527980535
2005,2005_10_09,president_a,T_2611,starachowicki,0.31758429615656686,0.773,0.21607142857142858
2005,2005_10_09,president_a,T_2612,staszowski,0.3126663663540685,0.894,0.21739130434782608
2005,2005_10_09,president_a,T_2613,włoszczowski,0.26103646833013433,0.836,0.17279411764705882
2005,2005_10_09,president_a,T_2661,Kielce,0.33770233960285734,0.946,0.26492537313432835
2005,2005_10_09,president_a,T_2801,bartoszycki,0.2228702552825318,0.762,0.28888888888888886
2005,2005_10_09,president_a,T_2802,braniewski,0.20880925185608223,0.774,0.3438914027149321
2005,2005_10_09,president_a,T_2803,działdowski,0.29051946290519465,0.733,0.1989100817438692
2005,2005_10_09,president_a,T_2804,elbląski,0.24110910186859555,0.737,0.303125
2005,2005_10_09,president_a,T_2805,ełcki,0.3214035087719298,0.7929999999999999,0.3237250554323725
2005,2005_10_09,president_a,T_2806,giżycki,0.23205475091516792,0.774,0.3924914675767918
2005,2005_10_09,president_a,T_2807,iławski,0.2526390517933206,0.713,0.2625250501002004
2005,2005_10_09,president_a,T_2808,kętrzyński,0.223909265526388,0.727,0.3567708333333333
2005,2005_10_09,president_a,T_2809,lidzbarski,0.24578329978482683,0.7020000000000001,0.22972972972972974
2005,2005_10_09,president_a,T_2810,mrągowski,0.25156010832450254,0.753,0.2898550724637681
2005,2005_10_09,president_a,T_2811,nidzicki,0.2949389179755672,0.735,0.2708333333333333
2005,2005_10_09,president_a,T_2812,nowomiejski,0.25608472569398766,0.682,0.18518518518518517
2005,2005_10_09,president_a,T_2813,olecki,0.2990112188629017,0.7909999999999999,0.2803347280334728
2005,2005_10_09,president_a,T_2814,olsztyński,0.2539385774380688,0.7859999999999999,0.2986577181208054
2005,2005_10_09,president_a,T_2815,ostródzki,0.2408906299507446,0.76,0.3288590604026846
2005,2005_10_09,president_a,T_2816,piski,0.2994179894179894,0.855,0.25443786982248523
2005,2005_10_09,president_a,T_2817,szczycieński,0.2639927389030557,0.799,0.27877237851662406
2005,2005_10_09,president_a,T_2818,gołdapski,0.2587772807374271,0.6940000000000001,0.304635761589404
2005,2005_10_09,president_a,T_2819,węgorzewski,0.19512527233115468,0.732,0.3826086956521739
2005,2005_10_09,president_a,T_2861,Elbląg,0.2932546674850027,0.852,0.4263565891472868
2005,2005_10_09,president_a,T_2862,Olsztyn,0.29131232061231,1.022,0.3832077502691066
2005,2005_10_09,president_a,T_3001,chodzieski,0.20649467606081476,0.737,0.2682926829268293
2005,2005_10_09,president_a,T_3002,czarnkowsko-trzcianecki,0.24115481731617536,0.7959999999999999,0.26996197718631176
2005,2005_10_09,president_a,T_3003,gnieźnieński,0.27643491097949235,0.794,0.22234891676168758
2005,2005_10_09,president_a,T_3004,gostyński,0.2426795173631548,0.769,0.16770186335403728
2005,2005_10_09,president_a,T_3005,grodziski,0.24095692679280004,0.725,0.18831168831168832
2005,2005_10_09,president_a,T_3006,jarociński,0.2620026400150858,0.693,0.2066326530612245
2005,2005_10_09,president_a,T_3007,kaliski,0.26548608861534034,0.7190000000000001,0.21012658227848102
2005,2005_10_09,president_a,T_3008,kępiński,0.28039797187410315,0.586,0.1806020066889632
2005,2005_10_09,president_a,T_3009,kolski,0.2817696893630373,0.9690000000000001,0.24758220502901354
2005,2005_10_09,president_a,T_3010,koniński,0.30814137335506314,1.03,0.1958762886597938
2005,2005_10_09,president_a,T_3011,kościański,0.24307745030843042,0.755,0.16904761904761906
2005,2005_10_09,president_a,T_3012,krotoszyński,0.24517206815903775,0.728,0.1893939393939394
2005,2005_10_09,president_a,T_3013,leszczyński,0.2239946455463216,0.8590000000000001,0.19784172661870503
2005,2005_10_09,president_a,T_3014,międzychodzki,0.2085225865059047,0.716,0.2789473684210526
2005,2005_10_09,president_a,T_3015,nowotomyski,0.2413933818073898,0.792,0.20909090909090908
2005,2005_10_09,president_a,T_3016,obornicki,0.25803812090874084,0.823,0.19701492537313434
2005,2005_10_09,president_a,T_3017,ostrowski,0.2895324704130294,0.7759999999999999,0.2143646408839779
2005,2005_10_09,president_a,T_3018,ostrzeszowski,0.2574283599450143,0.745,0.1518987341772152
2005,2005_10_09,president_a,T_3019,pilski,0.2458185414790088,0.872,0.309114927344782
2005,2005_10_09,president_a,T_3020,pleszewski,0.23968030516325325,0.7020000000000001,0.16260162601626016
2005,2005_10_09,president_a,T_3021,poznański,0.2641903244245059,0.8959999999999999,0.25481798715203424
2005,2005_10_09,president_a,T_3022,rawicki,0.21405515078852716,0.652,0.18253968253968253
2005,2005_10_09,president_a,T_3023,słupecki,0.26865238624824717,0.759,0.2318840579710145
2005,2005_10_09,president_a,T_3024,szamotulski,0.24288598649757082,0.899,0.23376623376623376
2005,2005_10_09,president_a,T_3025,średzki,0.23733790066063126,0.862,0.20666666666666667
2005,2005_10_09,president_a,T_3026,śremski,0.2453758007759632,0.778,0.19109947643979058
2005,2005_10_09,president_a,T_3027,turecki,0.2926719133015095,0.825,0.20711297071129708
2005,2005_10_09,president_a,T_3028,wągrowiecki,0.23679936621113093,0.748,0.21485411140583555
2005,2005_10_09,president_a,T_3029,wolsztyński,0.21601588993314602,0.7140000000000001,0.1925287356321839
2005,2005_10_09,president_a,T_3030,wrzesiński,0.23901153871806843,0.743,0.17970401691331925
2005,2005_10_09,president_a,T_3031,złotowski,0.23772032902467685,0.7170000000000001,0.3967136150234742
2005,2005_10_09,president_a,T_3061,Kalisz,0.2926279385369697,0.853,0.3493761140819964
2005,2005_10_09,president_a,T_3062,Konin,0.30585311509126745,0.9590000000000001,0.31654676258992803
2005,2005_10_09,president_a,T_3063,Leszno,0.22892797197693934,0.8170000000000001,0.34324324324324323
2005,2005_10_09,president_a,T_3064,Poznań,0.25596398141994015,1.091,0.33933518005540164
2005,2005_10_09,president_a,T_3201,białogardzki,0.2127493664305673,0.77,0.3360323886639676
2005,2005_10_09,president_a,T_3202,choszczeński,0.20222207612911708,0.763,0.24796747967479674
2005,2005_10_09,president_a,T_3203,drawski,0.2044055068836045,0.794,0.30566037735849055
2005,2005_10_09,president_a,T_3204,goleniowski,0.21016544939633328,0.841,0.33753148614609574
2005,2005_10_09,president_a,T_3205,gryficki,0.1996124993790054,0.76,0.42295081967213116
2005,2005_10_09,president_a,T_3206,gryfiński,0.2390089692692251,1.037,0.2973621103117506
2005,2005_10_09,president_a,T_3207,kamieński,0.21212866719970477,0.7909999999999999,0.4449152542372881
2005,2005_10_09,president_a,T_3208,kołobrzeski,0.22849357726741923,0.82,0.4301369863013699
2005,2005_10_09,president_a,T_3209,koszaliński,0.21535329460251254,0.813,0.36298932384341637
2005,2005_10_09,president_a,T_3210,myśliborski,0.2285941855834329,0.797,0.36533333333333334
2005,2005_10_09,president_a,T_3211,policki,0.241137799166416,1.123,0.4709897610921502
2005,2005_10_09,president_a,T_3212,pyrzycki,0.2275867191562059,0.765,0.3056768558951965
2005,2005_10_09,president_a,T_3213,sławieński,0.1935483870967742,0.708,0.35064935064935066
2005,2005_10_09,president_a,T_3214,stargardzki,0.2357448778793842,0.82,0.3663663663663664
2005,2005_10_09,president_a,T_3215,szczecinecki,0.2334096109839817,0.873,0.3704663212435233
2005,2005_10_09,president_a,T_3216,świdwiński,0.196070055531824,0.752,0.30980392156862746
2005,2005_10_09,president_a,T_3217,wałecki,0.19351289037937539,0.805,0.3068181818181818
2005,2005_10_09,president_a,T_3218,łobeski,0.1824381208957737,0.7709999999999999,0.43333333333333335
2005,2005_10_09,president_a,T_3261,Koszalin,0.23736871677399835,0.885,0.4460694698354662
2005,2005_10_09,president_a,T_3262,Szczecin,0.2804657529616548,1.0490000000000002,0.4416624937406109
2005,2005_10_09,president_a,T_3263,Świnoujście,0.2614487415592388,0.925,0.6263736263736264
2005,2005_10_23,president_b,T_0201,bolesławiecki,0.4644841903545193,0.8320000000000001,0.3237250554323725
2005,2005_10_23,president_b,T_0202,dzierżoniowski,0.49044174310786287,0.758,0.3869047619047619
2005,2005_10_23,president_b,T_0203,głogowski,0.5276195899772209,0.851,0.3242753623188406
2005,2005_10_23,president_b,T_0204,górowski,0.5695969087555985,0.741,0.233502538071066
2005,2005_10_23,president_b,T_0205,jaworski,0.5320706931674283,0.753,0.34551495016611294
2005,2005_10_23,president_b,T_0206,karkonoski,0.3702129415648729,0.7490000000000001,0.45394736842105265
2005,2005_10_23,president_b,T_0207,kamiennogórski,0.4557485525227461,0.7440000000000001,0.29918032786885246
2005,2005_10_23,president_b,T_0208,kłodzki,0.4659877994535172,0.797,0.36810551558752996
2005,2005_10_23,president_b,T_0209,legnicki,0.5452700417183448,0.742,0.3333333333333333
2005,2005_10_23,president_b,T_0210,lubański,0.46879381194102004,0.7340000000000001,0.3929824561403509
2005,2005_10_23,president_b,T_0211,lubiński,0.5435104300921285,1.758,0.3815789473684211
2005,2005_10_23,president_b,T_0212,lwówecki,0.47037368825185566,0.7859999999999999,0.36036036036036034
2005,2005_10_23,president_b,T_0213,milicki,0.532813109637144,0.75,0.25112107623318386
2005,2005_10_23,president_b,T_0214,oleśnicki,0.49142247393909544,0.758,0.2866779089376054
2005,2005_10_23,president_b,T_0215,oławski,0.542217037774042,0.857,0.26879271070615035
2005,2005_10_23,president_b,T_0216,polkowicki,0.5907409120340394,0.955,0.3684210526315789
2005,2005_10_23,president_b,T_0217,strzeliński,0.564385533497271,0.852,0.2838427947598253
2005,2005_10_23,president_b,T_0218,średzki,0.5468381165362157,0.8640000000000001,0.27835051546391754
2005,2005_10_23,president_b,T_0219,świdnicki,0.4942616307343167,0.863,0.37142857142857144
2005,2005_10_23,president_b,T_0220,trzebnicki,0.5108226704524503,0.818,0.26485148514851486
2005,2005_10_23,president_b,T_0221,wałbrzyski,0.42067546266565475,0.914,0.5078125
2005,2005_10_23,president_b,T_0222,wołowski,0.5015808983863934,0.8109999999999999,0.32653061224489793
2005,2005_10_23,president_b,T_0223,wrocławski,0.5386947172060005,0.912,0.2993762993762994
2005,2005_10_23,president_b,T_0224,ząbkowicki,0.5232905465407282,0.831,0.32038834951456313
2005,2005_10_23,president_b,T_0225,zgorzelecki,0.44174479762176994,1.157,0.45614035087719296
2005,2005_10_23,president_b,T_0226,złotoryjski,0.5076020440350767,0.84,0.3516949152542373
2005,2005_10_23,president_b,T_0261,Jelenia Góra,0.3801059926620465,0.912,0.4400977995110024
2005,2005_10_23,president_b,T_0262,Legnica,0.46834370384717816,0.8059999999999999,0.4098360655737705
2005,2005_10_23,president_b,T_0264,Wrocław,0.41254133043538577,1.057,0.4198142414860681
2005,2005_10_23,president_b,T_0401,aleksandrowski,0.576304698475467,0.723,0.26578073089701
2005,2005_10_23,president_b,T_0402,brodnicki,0.6251036116044997,0.774,0.2399193548387097
2005,2005_10_23,president_b,T_0403,bydgoski,0.5223025168203339,0.77,0.32
2005,2005_10_23,president_b,T_0404,chełmiński,0.5491023622047244,0.71,0.28135593220338984
2005,2005_10_23,president_b,T_0405,golubsko-dobrzyński,0.6534653465346535,0.755,0.25555555555555554
2005,2005_10_23,president_b,T_0406,grudziądzki,0.6041436464088398,0.778,0.25691699604743085
2005,2005_10_23,president_b,T_0407,inowrocławski,0.5057646844880888,0.8140000000000001,0.2597114317425083
2005,2005_10_23,president_b,T_0408,lipnowski,0.6645672597491209,0.7659999999999999,0.23450134770889489
2005,2005_10_23,president_b,T_0409,mogileński,0.615951566201632,0.743,0.2413793103448276
2005,2005_10_23,president_b,T_0410,nakielski,0.5053240036507454,0.7709999999999999,0.257201646090535
2005,2005_10_23,president_b,T_0411,radziejowski,0.6819761668321748,0.759,0.1794871794871795
2005,2005_10_23,president_b,T_0412,rypiński,0.6495548961424332,0.7440000000000001,0.2619047619047619
