year,region,religiosity,trust,last_vote,rlgdgr,pray,rlgatnd,prtvtpl,prtvtapl,prtvtbpl,prtvtcpl,prtvtdpl,prtvtepl,prtvtfpl
2018,PL63,,4.0,Not applicable*,0.0,,,,,,,Not applicable*,,
2018,PL22,5.0,8.0,Not applicable*,3.0,7.0,5.0,,,,,Not applicable*,,
2018,PL12,,7.0,Refusal*,8.0,,3.0,,,,,Refusal*,,
2018,PL41,,7.0,Not applicable*,2.0,,6.0,,,,,Not applicable*,,
2018,PL31,19.0,8.0,Prawo i Sprawiedliwość,9.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL31,11.0,5.0,Platforma Obywatelska,5.0,5.0,3.0,,,,,Platforma Obywatelska,,
2018,PL12,20.0,10.0,Not applicable*,10.0,1.0,3.0,,,,,Not applicable*,,
2018,PL12,,6.0,Prawo i Sprawiedliwość,5.0,,4.0,,,,,Prawo i Sprawiedliwość,,
2018,PL11,8.0,8.0,Prawo i Sprawiedliwość,3.0,4.0,5.0,,,,,Prawo i Sprawiedliwość,,
2018,PL32,18.0,4.0,Prawo i Sprawiedliwość,8.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL22,12.0,9.0,Don't know*,6.0,4.0,4.0,,,,,Don't know*,,
2018,PL61,20.0,8.0,Not applicable*,9.0,1.0,2.0,,,,,Not applicable*,,
2018,PL51,12.0,5.0,Prawo i Sprawiedliwość,4.0,3.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL12,,4.0,Not applicable*,5.0,,5.0,,,,,Not applicable*,,
2018,PL31,15.0,5.0,Don't know*,7.0,3.0,3.0,,,,,Don't know*,,
2018,PL63,3.0,7.0,Platforma Obywatelska,1.0,6.0,6.0,,,,,Platforma Obywatelska,,
2018,PL22,4.0,4.0,Kukiz'15,2.0,7.0,5.0,,,,,Kukiz'15,,
2018,PL51,10.0,2.0,Prawo i Sprawiedliwość,4.0,3.0,5.0,,,,,Prawo i Sprawiedliwość,,
2018,PL51,9.0,0.0,Prawo i Sprawiedliwość,5.0,3.0,7.0,,,,,Prawo i Sprawiedliwość,,
2018,PL32,16.0,5.0,Prawo i Sprawiedliwość,7.0,2.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL12,4.0,3.0,Not applicable*,1.0,6.0,5.0,,,,,Not applicable*,,
2018,PL22,20.0,8.0,Platforma Obywatelska,10.0,1.0,3.0,,,,,Platforma Obywatelska,,
2018,PL52,18.0,10.0,Platforma Obywatelska,8.0,1.0,3.0,,,,,Platforma Obywatelska,,
2018,PL12,2.0,4.0,Other,2.0,7.0,7.0,,,,,Other,,
2018,PL51,13.0,2.0,Prawo i Sprawiedliwość,5.0,1.0,5.0,,,,,Prawo i Sprawiedliwość,,
2018,PL51,0.0,5.0,Nowoczesna,0.0,7.0,7.0,,,,,Nowoczesna,,
2018,PL11,20.0,6.0,Prawo i Sprawiedliwość,10.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL63,18.0,6.0,Prawo i Sprawiedliwość,8.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL22,2.0,6.0,Refusal*,2.0,7.0,7.0,,,,,Refusal*,,
2018,PL22,5.0,2.0,Not applicable*,2.0,6.0,5.0,,,,,Not applicable*,,
2018,PL22,10.0,5.0,Not applicable*,6.0,5.0,5.0,,,,,Not applicable*,,
2018,PL31,12.0,7.0,Platforma Obywatelska,6.0,4.0,4.0,,,,,Platforma Obywatelska,,
2018,PL11,9.0,5.0,Polskie Stronnictwo Ludowe,4.0,4.0,5.0,,,,,Polskie Stronnictwo Ludowe,,
2018,PL32,,5.0,Kukiz'15,6.0,,3.0,,,,,Kukiz'15,,
2018,PL22,,6.0,Prawo i Sprawiedliwość,5.0,1.0,,,,,,Prawo i Sprawiedliwość,,
2018,PL22,2.0,3.0,Not applicable*,1.0,7.0,6.0,,,,,Not applicable*,,
2018,PL11,16.0,7.0,Prawo i Sprawiedliwość,7.0,1.0,4.0,,,,,Prawo i Sprawiedliwość,,
2018,PL12,0.0,6.0,Not applicable*,0.0,7.0,7.0,,,,,Not applicable*,,
2018,PL22,19.0,4.0,Prawo i Sprawiedliwość,8.0,2.0,1.0,,,,,Prawo i Sprawiedliwość,,
2018,PL22,7.0,5.0,Not applicable*,3.0,5.0,5.0,,,,,Not applicable*,,
2018,PL63,8.0,5.0,Not applicable*,5.0,5.0,6.0,,,,,Not applicable*,,
2018,PL21,11.0,5.0,Not applicable*,5.0,5.0,3.0,,,,,Not applicable*,,
2018,PL62,8.0,7.0,Prawo i Sprawiedliwość,6.0,7.0,5.0,,,,,Prawo i Sprawiedliwość,,
2018,PL41,18.0,10.0,Kukiz'15,10.0,3.0,3.0,,,,,Kukiz'15,,
2018,PL22,6.0,3.0,Nowoczesna,3.0,6.0,5.0,,,,,Nowoczesna,,
2018,PL31,20.0,10.0,Prawo i Sprawiedliwość,10.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL22,15.0,8.0,Not applicable*,7.0,2.0,4.0,,,,,Not applicable*,,
2018,PL22,15.0,5.0,Not applicable*,7.0,3.0,3.0,,,,,Not applicable*,,
2018,PL22,15.0,7.0,Not applicable*,7.0,3.0,3.0,,,,,Not applicable*,,
2018,PL32,18.0,4.0,Prawo i Sprawiedliwość,8.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL22,1.0,5.0,Not applicable*,0.0,7.0,6.0,,,,,Not applicable*,,
2018,PL21,13.0,5.0,Not applicable*,8.0,6.0,3.0,,,,,Not applicable*,,
2018,PL22,19.0,10.0,Prawo i Sprawiedliwość,10.0,2.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL43,9.0,2.0,Platforma Obywatelska,5.0,5.0,5.0,,,,,Platforma Obywatelska,,
2018,PL22,4.0,5.0,Not applicable*,2.0,7.0,5.0,,,,,Not applicable*,,
2018,PL51,0.0,3.0,Not applicable*,0.0,7.0,7.0,,,,,Not applicable*,,
2018,PL62,19.0,7.0,Prawo i Sprawiedliwość,8.0,2.0,1.0,,,,,Prawo i Sprawiedliwość,,
2018,PL32,19.0,8.0,Prawo i Sprawiedliwość,9.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL52,14.0,6.0,Not applicable*,5.0,3.0,2.0,,,,,Not applicable*,,
2018,PL61,6.0,5.0,Not applicable*,3.0,7.0,4.0,,,,,Not applicable*,,
2018,PL51,19.0,3.0,Prawo i Sprawiedliwość,10.0,2.0,3.0,,,,,Prawo i Sprawiedliwość,,
2018,PL62,7.0,2.0,Not applicable*,4.0,6.0,5.0,,,,,Not applicable*,,
2018,PL32,19.0,5.0,Prawo i Sprawiedliwość,8.0,1.0,2.0,,,,,Prawo i Sprawiedliwość,,
2018,PL21,17.0,8.0,Prawo i Sprawiedliwość,7.0,1.0,3.0,,,,,Prawo i Sprawiedliwość,,
